
2023-10-18 09:38:34.508813 Cannot insert the value NULL into column 'VATIncluded', table 'InfinityPOS.dbo.psSales'; column does not allow nulls. INSERT fails.
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8656488103171', 'Qty': '80.000', 'ItemDueAmount': 70400}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 70400}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000062', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418038;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2332410000003', 'Qty': '1.000', 'ItemDueAmount': 3600}, {'Barcode': '2332370000006', 'Qty': '1.000', 'ItemDueAmount': 3500}, {'Barcode': '2330200000004', 'Qty': '1.000', 'ItemDueAmount': 2480}], 'SalePayments': [{'PaymentTypeID': 'Khan Bank', 'PaymentAmount': 9580}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000009', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 417992;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8656020651825', 'Qty': '1.000', 'ItemDueAmount': 2370}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 2370}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000026', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418007;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2300770000001', 'Qty': '2.000', 'ItemDueAmount': 5800}], 'SalePayments': [{'PaymentTypeID': 'Khan Bank', 'PaymentAmount': 5800}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000076', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418052;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8711295884955', 'Qty': '2.000', 'ItemDueAmount': 6000}, {'Barcode': '7452902108', 'Qty': '1.000', 'ItemDueAmount': 3000}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 9000}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000038', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418017;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2301210000001', 'Qty': '2.000', 'ItemDueAmount': 8400}], 'SalePayments': [{'PaymentTypeID': 'Khan Bank', 'PaymentAmount': 8400}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000030', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418011;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8699038068230', 'Qty': '1.000', 'ItemDueAmount': 7800}, {'Barcode': '50173983', 'Qty': '1.000', 'ItemDueAmount': 1500}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 9300}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000014', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 417997;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8656012839170', 'Qty': '1.000', 'ItemDueAmount': 3000}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 2000}, {'PaymentTypeID': 'Cash', 'PaymentAmount': 1000}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000002', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 417987;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2323210000003', 'Qty': '0.246', 'ItemDueAmount': 3690}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 3690}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000029', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418010;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8656008505171', 'Qty': '1.000', 'ItemDueAmount': 38640}, {'Barcode': '9006900017507', 'Qty': '1.000', 'ItemDueAmount': 10630}, {'Barcode': '8711295884955', 'Qty': '1.000', 'ItemDueAmount': 3000}], 'SalePayments': [{'PaymentTypeID': 'Khan Bank', 'PaymentAmount': 52270}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000037', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418016;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8656019856170', 'Qty': '1.000', 'ItemDueAmount': 6480}, {'Barcode': '8656021175153', 'Qty': '1.000', 'ItemDueAmount': 7870}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 14350}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000045', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418022;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '2330930000008', 'Qty': '1.000', 'ItemDueAmount': 3700}, {'Barcode': '2332420000000', 'Qty': '1.000', 'ItemDueAmount': 4600}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 8300}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000056', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418033;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '8656003436173', 'Qty': '1.000', 'ItemDueAmount': 5240}, {'Barcode': '2332540000003', 'Qty': '1.000', 'ItemDueAmount': 4900}, {'Barcode': '8658000718481', 'Qty': '1.000', 'ItemDueAmount': 9960}, {'Barcode': '2086500310021', 'Qty': '1.000', 'ItemDueAmount': 220}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 20320}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000024', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418005;cashiername: Enkhjin
2023-10-19 10:04:05.426762 {'Sales': [{'SaleItems': [{'Barcode': '4607018771791', 'Qty': '1.000', 'ItemDueAmount': 3590}, {'Barcode': '8656014102302', 'Qty': '2.000', 'ItemDueAmount': 7180}, {'Barcode': '5900500035210', 'Qty': '2.000', 'ItemDueAmount': 6000}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 16770}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000039', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FdX8kjbKlbkQt002zNgsdSs='};order_id: 418018;cashiername: Enkhjin
2023-10-19 10:04:05.426762 Cannot insert the value NULL into column 'VATIncluded', table 'InfinityPOS.dbo.psSales'; column does not allow nulls. INSERT fails.
2023-10-19 11:19:13.787325 2324460000003, 2325750000000, 2325540000005, 8656020975037, 8656020975020, 2325510000004, 2325580000003, 2325030000003, 8801007164434, 2325210000007, 4607017592045, 3107400021134, 4601339004866, 2340150000009, 2325480000004, 2325470000007, 2340310000009, 2340330000003, 4607083550482, 8656000529120, 2320710000007, 3560071265458, 5400101108509, 2086500310014 
2023-10-19 11:21:09.845678 2324460000003, 2325750000000, 2325540000005, 8656020975037, 8656020975020, 2325510000004, 2325580000003, 2325030000003, 8801007164434, 2325210000007, 4607017592045, 3107400021134, 4601339004866, 2340150000009, 2325480000004, 2325470000007, 2340310000009, 2340330000003, 4607083550482, 8656000529120, 2320710000007, 3560071265458, 5400101108509, 2086500310014 
2023-10-19 11:21:09.845678 2324460000003, 2325750000000, 2325540000005, 8656020975037, 8656020975020, 2325510000004, 2325580000003, 2325030000003, 8801007164434, 2325210000007, 4607017592045, 3107400021134, 4601339004866, 2340150000009, 2325480000004, 2325470000007, 2340310000009, 2340330000003, 4607083550482, 8656000529120, 2320710000007, 3560071265458, 5400101108509, 2086500310014 
2023-10-19 11:21:09.845678 2324460000003, 2325750000000, 2325540000005, 8656020975037, 8656020975020, 2325510000004, 2325580000003, 2325030000003, 8801007164434, 2325210000007, 4607017592045, 3107400021134, 4601339004866, 2340150000009, 2325480000004, 2325470000007, 2340310000009, 2340330000003, 4607083550482, 8656000529120, 2320710000007, 3560071265458, 5400101108509, 2086500310014 

2023-10-19 11:24:03.565792 {'Sales': [{'SaleItems': [{'Barcode': '2300730000003', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 8900}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000144', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418106;cashiername: Munkherdenebvrtgelgvi 
2023-10-19 11:24:03.565792 {'Sales': [{'SaleItems': [{'Barcode': '2300730000003', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 8900}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000144', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418106;cashiername: Munkherdene
2023-10-19 11:24:03.565792 {'Sales': [{'SaleItems': [{'Barcode': '2300730000003', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 8900}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000144', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418106;cashiername: Munkherdene
2023-10-19 11:24:03.565792 {'Sales': [{'SaleItems': [{'Barcode': '2300730000003', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 8900}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000144', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418106;cashiername: Munkherdene
2023-10-19 11:24:03.565792 {'Sales': [{'SaleItems': [{'Barcode': '2300730000003', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 8900}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000144', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418106;cashiername: Munkherdene
2023-10-19 11:24:03.565792 {'Sales': [{'SaleItems': [{'Barcode': '2300730000003', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 8900}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000144', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418106;cashiername: Munkherdene
2023-10-19 11:24:03.565792 {'Sales': [{'SaleItems': [{'Barcode': '2300730000003', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 8900}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000144', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418106;cashiername: Munkherdene
2023-10-19 11:24:03.565792 {'Sales': [{'SaleItems': [{'Barcode': '2300730000003', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 8900}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000144', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418106;cashiername: Munkherdene
2023-10-19 11:24:03.565792 {'Sales': [{'SaleItems': [{'Barcode': '2300730000003', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 8900}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000144', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418106;cashiername: Munkherdene
2023-10-19 11:24:03.565792 {'Sales': [{'SaleItems': [{'Barcode': '2300730000003', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 8900}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000144', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418106;cashiername: Munkherdeneburtgelgvi baraa bna
2023-10-19 11:34:45.356022 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 8900}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000144', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418106;cashiername: Sainzayaburtgelgvi baraa bna
2023-10-19 11:34:45.356022 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 4480}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000162', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418118;cashiername: Sainzayaburtgelgvi baraa bna
2023-10-19 11:34:45.356022 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Khan Bank', 'PaymentAmount': 28900}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000164', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418120;cashiername: Sainzayaburtgelgvi baraa bna
2023-10-19 11:34:45.356022 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 2530}], 'TerminalID': '3405', 'CashierEmpCode': '222', 'DDTDNo': '000002057441034231019003405000221', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418163;cashiername: Sainzayaburtgelgvi baraa bna
2023-10-19 11:34:45.356022 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 9900}], 'TerminalID': '3417', 'CashierEmpCode': '200', 'DDTDNo': '000002057441034231019003417000202', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418149;cashiername: Sainzayaburtgelgvi baraa bna
2023-10-19 11:34:45.356022 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 87371}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000207', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418152;cashiername: Sainzayaburtgelgvi baraa bna
2023-10-19 11:34:45.356022 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 8835}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000112', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418083;cashiername: Sainzayaburtgelgvi baraa bna
2023-10-19 11:34:45.356022 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 86260}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000140', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418103;cashiername: Sainzayaburtgelgvi baraa bna
2023-10-19 11:34:45.356022 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Khan Bank', 'PaymentAmount': 11420}], 'TerminalID': '3403', 'CashierEmpCode': '226', 'DDTDNo': '000002057441034231019003403000104', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418077;cashiername: Sainzayaburtgelgvi baraa bna
2023-10-19 11:34:45.356022 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 59200}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000123', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418092;cashiername: Sainzayaburtgelgvi baraa bna
2023-10-19 11:34:45.356022 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 42600}], 'TerminalID': '3404', 'CashierEmpCode': '193', 'DDTDNo': '000002057441034231019003404000105', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 418078;cashiername: Sainzayaburtgelgvi baraa bna
2023-10-19 12:45:07.676967 refund;{'Sales': [{'SaleItems': [{'Barcode': '8654170106073', 'Qty': -1.0, 'ItemDueAmount': -1650}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': -1650}], 'TerminalID': '1004', 'CashierEmpCode': 62, 'DDTDNo': '000002057441001231019000104000032', 'TxnType': 'CM', 'SalesNo': '34042310000015'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 27722
2023-10-19 12:45:07.676967 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 9490}], 'TerminalID': '1004', 'CashierEmpCode': '59', 'DDTDNo': '000002057441001231019000104000015', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 27718;cashiername: Undrakhburtgelgvi baraa bna
2023-10-19 12:45:07.676967 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'QPay', 'PaymentAmount': 14080}], 'TerminalID': '1004', 'CashierEmpCode': '59', 'DDTDNo': '000002057441001231019000104000022', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 27723;cashiername: Undrakhburtgelgvi baraa bna
2023-10-19 12:45:07.676967 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 4900}], 'TerminalID': '1004', 'CashierEmpCode': '59', 'DDTDNo': '000002057441001231019000104000003', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 27708;cashiername: Undrakhburtgelgvi baraa bna
2023-10-19 12:45:07.676967 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 5580}], 'TerminalID': '1004', 'CashierEmpCode': '59', 'DDTDNo': '000002057441001231019000104000004', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 27709;cashiername: Undrakhburtgelgvi baraa bna
2023-10-19 12:46:20.643527 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 4900}], 'TerminalID': '1004', 'CashierEmpCode': '59', 'DDTDNo': '000002057441001231019000104000003', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 27708;cashiername: Undrakhburtgelgvi baraa bna
2023-10-19 12:46:20.643527 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 8380}], 'TerminalID': '1004', 'CashierEmpCode': '59', 'DDTDNo': '000002057441001231019000104000001', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 27706;cashiername: Undrakhburtgelgvi baraa bna
2023-10-19 12:46:20.643527 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 5000}], 'TerminalID': '1004', 'CashierEmpCode': '59', 'DDTDNo': '000002057441001231019000104000002', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 27707;cashiername: Undrakhburtgelgvi baraa bna
2023-10-19 12:46:20.643527 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 4180}], 'TerminalID': '1004', 'CashierEmpCode': '59', 'DDTDNo': '000002057441001231019000104000005', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 27710;cashiername: Undrakhburtgelgvi baraa bna
2023-10-19 12:46:20.643527 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Cash', 'PaymentAmount': 3370}], 'TerminalID': '1004', 'CashierEmpCode': '59', 'DDTDNo': '000002057441001231019000104000006', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 27711;cashiername: Undrakhburtgelgvi baraa bna
2023-10-19 12:46:20.643527 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 55730}], 'TerminalID': '1004', 'CashierEmpCode': '59', 'DDTDNo': '000002057441001231019000104000007', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 27712;cashiername: Undrakhburtgelgvi baraa bna
2023-10-19 12:46:20.643527 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 12080}], 'TerminalID': '1004', 'CashierEmpCode': '59', 'DDTDNo': '000002057441001231019000104000028', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 27727;cashiername: Undrakhburtgelgvi baraa bna
2023-10-19 12:46:20.643527 {'Sales': [{'SaleItems': [{'Barcode': '6970399920590', 'Qty': '1.00', 'ItemDueAmount': 8900}], 'SalePayments': [{'PaymentTypeID': 'Golomt Bank', 'PaymentAmount': 13300}], 'TerminalID': '1004', 'CashierEmpCode': '59', 'DDTDNo': '000002057441001231019000104000029', 'TxnType': 'IN', 'SiteId': '08'}], 'token': 'R/CttOjflqG55XHt9zr3FSiBrd8r8v3FPKJ5rsqENrw='};order_id: 27728;cashiername: Undrakhburtgelgvi baraa bna
